system,phase,case_name,gpu_count,repetition,status,simulation_ms,compute_ms,communication_ms,throughput_circuit_s,speedup,parallel_efficiency,p2p_bytes,host_staged_bytes,checksum,artifact_path
bqsim,smoke,sc26_transfer_CVtoDV_nq4_c8,6,0,ok,2960.4258560575545,,,0.3377892400020164,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g6/sc26_transfer_CVtoDV_nq4_c8/r0/result.json
bqsim,smoke,sc26_transfer_DVtoCV_nq2_c4,6,0,ok,2948.976004961878,,,0.33910075847257604,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g6/sc26_transfer_DVtoCV_nq2_c4/r0/result.json
bqsim,smoke,sc26_transfer_DVtoCV_nq4_c8,6,0,ok,2770.6602679099888,,,0.36092479889435775,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g6/sc26_transfer_DVtoCV_nq4_c8/r0/result.json
bqsim,smoke,sc26_vqe_nq3_nm2_c4,6,0,ok,2784.7846338991076,,,0.3590941963076883,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g6/sc26_vqe_nq3_nm2_c4/r0/result.json
bqsim,smoke,sc26_vqe_nq4_nm2_c8,6,0,ok,3162.6625349745154,,,0.3161892832198924,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g6/sc26_vqe_nq4_nm2_c8/r0/result.json
bqsim,smoke,sc26_jch_nq3_nm2_c4,8,0,ok,5318.685683887452,,,0.1880163746147705,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g8/sc26_jch_nq3_nm2_c4/r0/result.json
bqsim,smoke,sc26_jch_nq4_nm2_c8,8,0,ok,5264.675888000056,,,0.1899452162438588,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g8/sc26_jch_nq4_nm2_c8/r0/result.json
bqsim,smoke,sc26_qaoa_nm1_c4,8,0,ok,4815.324488095939,,,0.20767032470441404,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g8/sc26_qaoa_nm1_c4/r0/result.json
bqsim,smoke,sc26_qaoa_nm2_c8,8,0,ok,4463.984781876206,,,0.22401510060249386,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g8/sc26_qaoa_nm2_c8/r0/result.json
bqsim,smoke,sc26_qft_nq3_c4,8,0,ok,5440.141813829541,,,0.18381873749281152,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g8/sc26_qft_nq3_c4/r0/result.json
bqsim,smoke,sc26_qft_nq5_c8,8,0,ok,4425.452759955078,,,0.22596558007550638,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g8/sc26_qft_nq5_c8/r0/result.json
bqsim,smoke,sc26_transfer_CVtoDV_nq2_c4,8,0,ok,4207.477704854682,,,0.23767208530806416,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g8/sc26_transfer_CVtoDV_nq2_c4/r0/result.json
bqsim,smoke,sc26_transfer_CVtoDV_nq4_c8,8,0,ok,3352.5660349987447,,,0.2982789867703156,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g8/sc26_transfer_CVtoDV_nq4_c8/r0/result.json
